"","player_id","Name","DoB","Position","Club","Division","Nationality","EU National","Contract Start","Contract End","Transfer Value","Pref. Foot","Left Foot","Right Foot","Height","Weight","All-time Apps","All-time Gls","Current Ability","Potential Ability","Corners","Crossing","Dribbling","Finishing","First Touch","Free Kicks","Heading","Long Shots","Long Throws","Marking","Passing","Penalties","Tackling","Technique","Aggression","Anticipation","Bravery","Composure","Concentration","Decisions","Determination","Flair","Leadership","Off the Ball","Positioning","Teamwork","Vision","Work Rate","Acceleration","Agility","Balance","Jumping Reach","Natural Fitness","Pace","Stamina","Strength","Versatility","Temperament","Sportsmanship","Professionalism","Pressure","Loyalty","Injury Proneness","Important Matches","Dirtiness","Controversy","Consistency","Ambition","Adaptability","Throwing","Rushing out Tendency","Reflexes","Punching Tendency","One on Ones","Kicking","Handling","Eccentricity","Communication","Command of Area","Aerial Reach"
"7404",80032156,"Alonso Martínez","4/14/1994 (29 years old)","M/AM (R)","Lommel SK","Belgian Challenger Pro League","CRC","No","8/18/2021","6/30/2024","$0 - $18K","Right","Reasonable","Very Strong","5'11""","158 lbs","131","30",102,120,11,11,13,8,13,11,6,11,10,8,10,5,5,12,12,12,14,12,10,8,4,14,15,11,7,10,10,10,15,11,8,7,13,14,8,7,12,13,1,9,12,11,14,11,6,5,9,9,8,3,1,2,3,2,3,3,1,2,2,2
"7405",80033048,"Orlando Galo","8/11/2000 (22 years old)","D (R), WB (RL), DM","Herediano","Primera División de Costa Rica","CRC","No","12/31/2018","6/30/2026","$130K - $1.3M","Right Only","Weak","Very Strong","5'9""","156 lbs","146","6",100,120,9,14,8,5,11,9,8,4,8,7,11,2,13,9,12,12,10,10,14,15,9,5,8,9,11,10,11,11,13,15,8,7,10,13,7,8,16,8,6,10,11,11,12,10,9,2,14,13,10,3,3,2,2,1,3,2,3,1,2,2
"7406",13118184,"Franck Engonga","7/26/1993 (29 years old)","DM, M (C)","Darnes","Libyan First Division","GAB","No","7/14/2022","6/30/2024","$0 - $95K","Right","Reasonable","Very Strong","5'6""","158 lbs","144","1",98,104,7,9,8,10,11,9,9,11,5,11,11,5,12,11,15,15,15,11,11,10,6,5,10,10,11,14,8,14,11,15,10,2,15,15,13,5,10,13,11,9,8,11,11,16,8,6,20,14,20,1,3,4,2,1,2,2,3,2,3,2
"7407",80032733,"Luis Díaz","12/6/1998 (24 years old)","M/AM (R)","Columbus","Major League Soccer","CRC","No","7/2/2019","12/31/2023","$300K - $900K","Right","Reasonable","Very Strong","5'11""","160 lbs","150","9",110,120,8,8,12,9,11,9,7,12,6,7,10,9,8,11,11,10,9,10,10,9,11,9,7,11,7,11,10,11,17,12,10,6,10,17,11,9,7,12,9,12,10,13,7,11,9,7,8,9,11,1,1,1,3,3,1,4,2,1,3,1
"7408",78026896,"Kendall Waston","1/1/1988 (35 years old)","D (C)","Saprissa","Primera División de Costa Rica","CRC","No","1/15/2021","12/31/2023","$0 - $110K","Right","Reasonable","Very Strong","6'5""","216 lbs","351","57",117,120,4,5,7,12,10,2,17,2,4,12,10,2,13,10,17,11,15,8,9,10,15,5,16,8,13,12,10,12,8,7,12,19,15,11,15,19,9,6,9,6,15,11,4,14,12,11,10,8,14,1,1,3,2,2,3,2,4,2,1,2
"7409",2000264170,"Christopher Moya","9/1/2004 (18 years old)","GK","Cartaginés","Primera División de Costa Rica","CRC","No","7/1/2022","6/30/2024","$90K - $900K","Right","Reasonable","Very Strong","6'6""","180 lbs","1","-",72,119,4,2,3,2,2,5,1,2,3,3,10,3,3,5,8,9,15,7,6,13,12,3,4,2,11,7,6,6,9,14,4,15,13,10,1,5,10,10,5,12,11,11,5,13,9,4,18,10,17,7,11,13,5,8,13,9,5,7,9,10
"7410",80001031,"Christian Blanco","11/4/1980 (42 years old)","D (C), DM, M (RC)","Golfito","Liga de Ascenso de Costa Rica","CRC","No","7/1/2021","6/30/2024","$1K - $9K","Right","Reasonable","Very Strong","5'5""","138 lbs","153","4",103,119,6,11,5,11,15,8,13,10,11,5,7,4,11,14,12,16,11,12,13,17,12,5,4,12,15,13,13,15,8,8,8,9,13,8,10,8,18,9,12,11,7,13,11,14,9,8,12,13,12,2,3,1,3,1,4,1,2,2,3,2
"7411",80026303,"Dylan Flores","5/30/1993 (30 years old)","M/AM (C)","Cartaginés","Primera División de Costa Rica","CRC","No","6/30/2021","6/30/2024","$40K - $400K","Right","Weak","Very Strong","5'7""","160 lbs","259","34",102,118,10,10,13,14,13,10,8,11,6,5,13,12,5,12,11,13,12,13,11,11,12,13,8,14,8,11,12,12,13,13,11,7,13,13,11,12,13,9,12,12,13,11,4,10,8,3,10,12,12,3,1,3,1,1,3,3,3,1,4,1
"7412",2000018353,"Aarón Suárez","6/27/2002 (20 years old)","AM (RLC)","Alajuelense","Primera División de Costa Rica","CRC","No","7/1/2019","6/30/2026","$650K - $1.5M","Right","Reasonable","Very Strong","5'5""","149 lbs","98","19",105,118,4,7,13,11,14,7,7,8,8,8,14,8,5,13,12,11,7,10,8,14,6,12,10,11,8,9,14,10,14,14,9,5,15,14,13,2,16,8,11,12,11,12,12,4,13,6,13,9,16,2,3,2,3,3,2,1,1,2,3,1
"7413",14063437,"Gabriel Leiva","8/27/1994 (28 years old)","AM (C), ST (C)","Herediano","Primera División de Costa Rica","CRC","No","10/31/2022","12/31/2024","$90K - $275K","Left","Very Strong","Reasonable","6'1""","176 lbs","164","23",102,118,9,9,14,14,11,9,9,8,4,6,11,6,10,12,9,11,10,10,11,11,12,9,12,15,11,10,12,11,12,12,5,12,12,11,13,11,13,4,10,11,11,11,10,19,10,3,13,10,11,4,1,3,1,3,1,1,3,2,1,3
"7414",80013376,"Yeltsin Tejeda","3/17/1992 (31 years old)","DM, M (C)","Herediano","Primera División de Costa Rica","CRC","No","1/24/2019","6/30/2025","Not for Sale","Right","Weak","Very Strong","5'10""","156 lbs","337","17",112,118,10,11,11,8,13,8,11,10,6,12,13,10,14,12,12,13,14,12,12,12,12,8,11,13,10,13,12,14,12,13,13,10,14,11,11,10,1,10,11,12,11,11,8,11,14,6,12,10,12,3,1,2,2,1,1,3,1,3,2,3
"7415",80001499,"Roy Smith","4/19/1990 (33 years old)","D (RC)","Guanacasteca","Primera División de Costa Rica","CRC","No","6/30/2022","6/30/2024","$2K - $22K","Right","Reasonable","Very Strong","6'0""","171 lbs","343","6",96,118,8,11,9,6,10,6,12,6,5,15,10,1,14,8,11,11,10,9,10,15,11,5,7,8,11,9,8,10,12,10,10,10,13,10,10,8,14,12,4,12,13,11,10,10,7,6,18,11,11,3,1,2,3,2,3,4,1,2,2,3
"7416",80012754,"Leonel Moreira","4/2/1990 (33 years old)","GK","Alajuelense","Primera División de Costa Rica","CRC","No","7/1/2021","5/31/2024","$150K - $1.5M","Right","Reasonable","Very Strong","5'9""","154 lbs","446","-",109,117,3,1,1,3,6,6,3,1,3,1,15,1,3,5,8,12,11,10,13,14,11,3,14,2,11,11,10,10,13,13,11,9,11,13,9,9,12,9,10,12,7,15,5,12,7,10,11,12,14,11,7,14,11,16,12,10,5,9,8,9
"7417",85095525,"André Poko","1/1/1993 (30 years old)","DM, M (C)","Al-Khaleej (KSA)","Saudi Professional League","GAB","No","7/28/2022","6/30/2026","$10M - $12M","Right Only","Weak","Very Strong","5'8""","158 lbs","235","7",120,135,7,6,13,6,12,7,9,8,5,12,13,9,13,10,19,14,16,11,11,13,14,11,6,12,14,16,12,18,12,14,14,11,14,12,16,14,14,10,10,14,12,13,7,13,15,4,12,14,7,1,2,2,3,1,1,3,2,2,2,3
"7418",85044567,"Alexander N'Doumbou Qian Jiegei","1/4/1992 (31 years old)","DM, M (RC)","Zhejiang","Chinese Super League","GAB","No","2/22/2023","12/31/2025","Not for Sale","Right","Reasonable","Very Strong","5'10""","154 lbs","169","10",90,104,10,9,9,8,11,12,6,9,5,10,10,8,9,11,12,11,12,12,11,11,13,10,8,11,11,10,10,13,11,13,10,8,15,11,12,9,16,12,9,12,13,14,14,12,9,9,12,14,5,2,3,1,1,3,1,1,1,2,1,3
"7419",80001054,"Jonathan Mcdonald","10/28/1987 (35 years old)","AM (RL), ST (C)","San Carlos","Primera División de Costa Rica","CRC","No","6/30/2022","6/30/2024","$0 - $100K","Right","Weak","Very Strong","5'8""","152 lbs","414","155",105,117,7,9,12,11,13,8,9,11,7,6,8,14,9,11,15,9,10,11,11,10,12,11,8,10,9,14,10,15,14,11,13,8,11,14,13,8,15,20,12,12,10,10,5,12,6,6,8,10,12,1,2,1,1,2,3,2,2,3,1,1
"7420",16202373,"Dominik Szoboszlai","10/25/2000 (22 years old)","M/AM (RLC)","RB Leipzig","Bundesliga","HUN","Yes","1/1/2021","6/30/2028","$70M - $84M","Right","Reasonable","Very Strong","6'1""","163 lbs","160","44",154,170,16,13,13,11,15,16,7,15,5,8,16,16,10,16,12,13,12,14,12,13,16,16,13,14,9,14,15,15,14,12,13,11,15,17,16,11,12,8,8,14,15,12,6,15,7,10,14,18,14,1,2,3,3,2,1,1,2,2,1,2
"7421",91011532,"Willi Orbán","11/3/1992 (30 years old)","D (C)","RB Leipzig","Bundesliga","HUN","Yes","4/8/2021","6/30/2025","$23M - $35M","Right","Fairly Strong","Very Strong","6'1""","191 lbs","317","36",149,152,3,7,8,9,11,3,17,7,8,16,13,8,16,11,15,14,17,13,14,14,17,8,16,9,15,15,12,16,11,10,16,15,17,12,14,16,10,13,12,19,16,18,8,15,10,5,17,14,7,3,3,1,1,3,2,2,2,4,1,2
"7422",2000011147,"Miloš Kerkez","11/7/2003 (19 years old)","D/WB/M (L)","AZ","Eredivisie","HUN","Yes","1/29/2022","6/30/2027","$14M - $18M","Left Only","Very Strong","Weak","5'9""","156 lbs","63","3",130,151,6,12,13,7,12,8,5,10,10,11,12,7,14,13,15,14,16,13,12,11,16,12,7,14,10,15,11,17,15,14,12,10,15,15,14,11,12,5,12,13,9,8,4,13,10,7,12,15,12,3,4,1,2,3,2,1,3,2,1,2
"7423",7523651,"Balázs Dzsudzsák","12/23/1986 (36 years old)","M (C), AM (RLC)","Debrecen","Hungarian Division I","HUN","Yes","9/23/2020","6/30/2024","$8K - $80K","Left","Very Strong","Fairly Strong","5'10""","158 lbs","456","118",117,151,14,13,12,12,13,14,5,12,9,6,14,14,8,14,11,13,11,14,12,13,16,12,17,13,11,11,16,11,9,11,11,7,9,11,9,7,13,9,9,15,16,18,7,15,8,12,12,10,7,3,3,1,3,3,1,2,1,2,3,4
"7424",85030227,"Loïc Nego","1/15/1991 (32 years old)","D/WB/M/AM (R)","Fehérvár","Hungarian Division I","HUN","Yes","6/14/2021","6/30/2024","$85K - $850K","Right","Reasonable","Very Strong","5'11""","156 lbs","274","34",124,148,8,10,12,11,12,7,6,6,4,9,12,7,13,12,12,14,13,15,15,13,17,10,6,13,10,16,8,16,14,12,9,11,15,14,15,8,16,17,14,19,18,16,3,15,8,2,16,8,15,1,3,3,1,1,1,2,4,3,2,1
"7425",28018193,"Péter Gulácsi","5/6/1990 (33 years old)","GK","RB Leipzig","Bundesliga","HUN","Yes","5/7/2021","6/30/2025","Not for Sale","Right Only","Weak","Very Strong","6'3""","189 lbs","334","-",134,146,1,1,2,1,9,1,7,3,3,1,11,3,1,9,10,16,14,13,15,13,12,4,15,3,13,14,11,12,8,14,14,16,12,10,10,14,1,18,14,17,12,15,10,13,4,5,14,12,14,12,15,15,11,15,12,14,8,12,12,13
"7426",38039385,"Roland Sallai","5/22/1997 (26 years old)","M (R), AM (RLC)","SC Freiburg","Bundesliga","HUN","Yes","3/8/2021","6/30/2025","$14M - $17M","Right","Fairly Strong","Very Strong","6'0""","165 lbs","208","30",137,145,11,13,14,12,14,12,12,10,8,8,14,12,8,14,13,13,12,13,10,12,12,14,7,15,8,12,14,11,14,15,12,12,14,14,13,11,17,10,8,8,10,8,8,14,9,12,12,16,15,1,3,2,3,1,1,1,1,3,3,3
"7427",38059041,"Botond Balogh","6/6/2002 (21 years old)","D (C)","Parma","Italian Serie B","HUN","Yes","5/5/2021","6/30/2025","$2.6M - $5.2M","Right Only","Weak","Very Strong","6'2""","176 lbs","22","-",108,144,5,5,7,5,10,6,13,6,5,13,11,5,13,11,11,14,15,9,12,11,13,9,9,7,11,13,8,13,13,12,13,14,10,12,11,13,6,12,14,14,11,14,6,13,8,3,10,12,12,3,3,2,3,1,4,1,1,1,1,3
"7428",2000298764,"Hunor Németh","3/16/2007 (16 years old)","DM, M (C)","FC København","3F Superliga","HUN","Yes","3/16/2022","6/30/2025","$220K - $2.2M","Left","Very Strong","Weak","5'5""","116 lbs","-","-",80,141,7,7,12,7,13,6,7,10,2,7,14,1,13,12,15,11,8,5,9,14,13,6,10,9,6,13,12,13,11,8,12,6,14,11,10,1,11,16,3,13,10,11,9,12,12,8,10,15,15,2,2,1,1,4,1,1,3,4,1,2
"7429",85145065,"Denis Bouanga","11/11/1994 (28 years old)","M (L), AM (RL), ST (C)","LAFC","Major League Soccer","GAB","Yes","8/4/2022","12/31/2025","$12.5M - $15M","Right","Weak","Very Strong","5'11""","156 lbs","269","87",135,135,12,12,15,15,14,14,8,13,5,5,12,14,5,14,12,13,8,14,11,13,14,14,8,14,8,10,12,14,15,13,12,10,14,14,14,11,13,11,12,13,9,11,7,11,10,10,13,15,12,1,1,2,3,2,2,1,3,2,2,3
"7430",2000006377,"Géza Dávid Turi","10/6/2001 (21 years old)","DM, M (C)","Víkingur G.","Faroese Premier League","HUN","Yes","2/24/2022","11/30/2023","$10K - $35K","Right","Strong","Very Strong","6'0""","158 lbs","125","5",108,140,8,8,11,10,12,10,9,12,9,11,12,10,11,9,9,11,13,12,9,14,7,7,7,7,14,14,12,10,10,10,11,11,12,11,11,9,8,15,5,10,11,13,10,12,6,6,13,13,17,1,2,3,1,2,2,2,2,1,3,2
"7431",38008003,"Dénes Dibusz","11/16/1990 (32 years old)","GK","Ferencváros","Hungarian Division I","HUN","Yes","11/17/2022","6/30/2027","Not for Sale","Right","Reasonable","Very Strong","6'2""","178 lbs","393","-",129,140,4,3,1,3,8,7,2,2,3,3,8,5,1,7,10,13,14,13,13,12,13,3,13,2,14,8,5,8,11,14,12,12,12,12,11,12,11,15,12,13,13,15,8,14,12,3,13,11,10,11,12,16,10,13,9,15,10,14,11,13
"7432",38045397,"András Schäfer","4/13/1999 (24 years old)","DM, M (C)","Union Berlin","Bundesliga","HUN","Yes","1/21/2022","6/30/2025","$4.1M - $8M","Right","Reasonable","Very Strong","5'10""","154 lbs","127","10",130,140,12,10,13,9,13,8,12,12,8,12,12,8,13,13,13,13,16,12,14,13,16,12,12,15,12,18,12,16,12,13,12,11,12,13,15,11,16,15,14,15,13,12,12,13,11,4,13,12,12,2,1,3,2,1,4,1,1,2,3,1
"7433",16147693,"Attila Szalai","1/20/1998 (25 years old)","D (LC)","Fenerbahçe","Turkish Super League","HUN","Yes","1/18/2021","6/30/2026","$13M - $16M","Left","Very Strong","Reasonable","6'4""","196 lbs","203","11",131,138,3,10,10,6,11,5,14,7,10,13,12,7,13,11,15,13,17,12,12,13,16,7,14,8,14,13,11,16,11,10,15,16,12,13,13,16,9,12,10,17,10,12,8,10,8,6,12,14,16,1,3,2,3,3,3,3,1,1,3,3
"7434",29168560,"Callum Styles","3/27/2000 (23 years old)","WB (L), DM, M/AM (LC)","Barnsley","Sky Bet League One","HUN","Yes","9/1/2022","6/30/2025","$240K - $2.4M","Left","Very Strong","Fairly Strong","5'7""","141 lbs","178","10",114,137,12,12,12,9,10,9,8,11,7,9,12,8,12,12,13,12,13,14,11,10,13,11,5,12,11,11,12,13,12,11,12,8,14,10,13,10,15,12,10,15,11,13,6,12,7,4,11,14,14,3,2,1,3,1,2,1,2,3,2,2
"7435",38053059,"Mihály Kata","4/13/2002 (21 years old)","DM, M (C)","MTK","Hungarian Division I","HUN","Yes","4/6/2023","6/30/2026","$65K - $650K","Right","Reasonable","Very Strong","5'9""","165 lbs","106","3",113,135,5,6,11,7,11,6,11,12,3,10,13,3,12,12,13,13,14,11,11,12,13,9,14,12,12,14,12,15,11,13,13,8,13,11,15,11,10,14,11,12,10,9,8,2,10,5,13,13,9,3,1,3,1,1,1,1,1,1,1,1
"7436",2000110556,"Krisztián Lisztes","5/6/2005 (18 years old)","AM (LC)","Ferencváros","Hungarian Division I","HUN","Yes","6/13/2022","6/30/2026","$550K - $10.5M","Right","Reasonable","Very Strong","6'0""","163 lbs","48","13",95,135,10,11,14,13,12,11,7,10,10,4,12,9,5,13,11,9,11,13,7,9,11,13,9,11,6,11,12,10,12,14,14,9,9,12,7,5,13,11,5,12,12,11,9,10,15,8,8,11,11,3,2,1,3,1,1,3,1,3,4,1
"7437",91153905,"Palkó Dárdai","4/24/1999 (24 years old)","M (RC), AM (RLC)","Fehérvár","Hungarian Division I","HUN","Yes","1/5/2021","6/30/2025","$550K - $1.6M","Left","Very Strong","Weak","5'11""","147 lbs","106","17",117,135,14,10,13,11,13,13,7,13,6,8,13,11,8,13,13,11,12,11,10,11,15,12,8,12,8,13,13,13,14,13,10,8,12,14,13,8,14,12,16,14,12,15,9,14,6,5,12,13,10,1,3,4,1,1,2,3,3,3,1,1
"7438",38000461,"Ádám Bogdán","9/27/1987 (35 years old)","GK","Ferencváros","Hungarian Division I","HUN","Yes","6/30/2019","6/30/2024","$40K - $120K","Right","Weak","Very Strong","6'4""","198 lbs","172","-",105,135,1,3,1,1,8,1,3,1,1,1,9,1,3,10,12,12,14,10,10,10,8,4,7,4,9,8,6,8,9,13,12,15,12,9,12,15,1,14,13,13,9,11,10,9,6,7,9,10,11,13,11,12,14,14,14,13,4,12,14,13
"7439",38031743,"András Radó","9/9/1993 (29 years old)","AM (RLC), ST (C)","Vasas","Hungarian Division II","HUN","Yes","7/20/2020","6/30/2024","$24K - $250K","Right","Fairly Strong","Very Strong","5'7""","132 lbs","338","98",103,135,12,11,13,12,12,11,5,10,2,3,12,15,4,13,9,11,10,12,11,11,9,14,9,11,6,6,12,6,14,11,9,4,9,13,10,5,10,10,13,12,11,13,8,12,8,8,11,8,12,2,1,2,2,2,3,2,1,1,2,1
"7440",58096177,"Guélor Kanga","9/1/1990 (32 years old)","M/AM (C)","Crvena zvezda","Serbian SuperLeague","GAB","No","10/10/2022","6/30/2025","Not for Sale","Right","Reasonable","Very Strong","5'6""","154 lbs","303","71",124,132,12,12,14,12,16,13,5,15,3,7,16,15,8,16,17,12,11,17,8,8,14,17,4,10,11,11,16,13,12,13,13,5,11,11,13,10,9,8,5,7,11,8,7,13,16,15,12,14,11,1,2,1,1,3,2,2,3,2,1,2
"7441",38000407,"Dániel Böde","10/24/1986 (36 years old)","D/AM (C), ST (C)","Paks","Hungarian Division I","HUN","Yes","7/12/2019","6/30/2024","$500 - $3.5K","Right","Reasonable","Very Strong","6'3""","207 lbs","472","152",93,135,4,7,9,12,11,7,15,10,5,7,11,11,8,10,13,12,15,14,13,13,16,9,16,7,9,12,8,8,6,6,11,14,10,6,8,16,10,12,11,13,13,17,8,14,11,8,13,13,13,1,3,2,2,2,1,3,3,1,1,1
"7442",133491,"Péter Halmosi","9/25/1979 (43 years old)","M/AM (L)","Király SE","Hungarian Lower Division","HUN","Yes","7/1/2020","6/30/2024","$0","Left","Very Strong","Reasonable","6'0""","163 lbs","546","125",76,135,12,14,12,9,13,10,11,6,12,10,13,10,11,14,11,10,9,13,12,11,14,13,15,9,10,11,13,7,6,10,11,8,10,5,7,4,13,10,9,12,14,10,4,15,6,11,10,10,8,3,1,4,2,4,2,1,2,3,1,3
"7443",38059244,"Péter Baráth","2/21/2002 (21 years old)","DM, M/AM (C)","Ferencváros","Hungarian Division III - Southwest","HUN","Yes","5/1/2023","6/30/2025","$240K - $2.4M","Right","Fairly Strong","Very Strong","6'1""","171 lbs","96","11",102,134,7,8,9,10,10,7,10,7,7,9,11,9,11,10,12,11,12,11,12,13,14,8,6,13,11,13,11,13,12,11,10,11,10,12,10,9,16,13,12,13,16,14,4,10,7,4,12,12,12,1,3,1,3,1,3,1,2,4,3,1
"7444",38020190,"Zsolt Kalmár","6/9/1995 (28 years old)","M/AM (C)","Dun. Streda","Slovak First Division","HUN","Yes","6/15/2020","6/30/2025","$180K - $1.8M","Right","Fairly Strong","Very Strong","6'1""","171 lbs","211","54",125,133,12,12,11,12,15,13,9,15,8,8,15,12,7,14,11,15,10,14,12,14,12,10,11,14,9,17,15,14,9,9,14,13,13,10,11,10,14,17,13,13,11,10,4,11,9,5,12,15,12,3,2,1,2,2,2,3,3,2,3,3
"7445",2000036439,"Zsombor Gruber","9/7/2004 (18 years old)","AM (LC), ST (C)","Csákvár","Hungarian Division II","HUN","Yes","6/13/2022","6/30/2024","$100K - $1M","Left","Very Strong","Reasonable","6'0""","147 lbs","60","9",89,132,7,9,13,11,12,10,5,10,3,5,10,8,4,13,6,13,10,10,7,8,9,13,6,13,8,13,12,13,12,12,7,11,12,12,8,7,12,18,1,11,11,10,5,9,13,1,9,10,15,1,1,2,1,3,3,3,2,1,3,2
"7446",38048142,"Bendegúz Bolla","11/22/1999 (23 years old)","D/WB (R)","Wolves","English Premier Division","HUN","Yes","7/17/2021","6/30/2024","$550K - $5.4M","Right","Reasonable","Very Strong","5'11""","158 lbs","171","16",118,132,12,12,12,7,12,6,7,12,12,11,12,5,11,12,12,13,10,12,12,12,12,11,4,13,11,12,11,14,14,13,14,12,11,14,13,8,8,15,15,12,8,10,8,9,6,6,9,13,14,3,3,3,2,2,1,1,3,1,1,3
"7447",18110543,"András Németh","11/9/2002 (20 years old)","ST (C)","HSV","Bundesliga 2","HUN","Yes","1/27/2023","6/30/2026","$170K - $1.7M","Right","Fairly Strong","Very Strong","6'2""","171 lbs","37","6",110,131,3,7,12,12,13,8,13,8,6,6,11,12,7,13,7,13,11,12,11,10,14,13,8,13,6,12,11,13,12,11,12,13,13,13,11,12,4,16,14,12,11,8,6,12,2,8,12,13,15,1,3,3,3,2,3,1,2,1,1,1
"7448",2000098662,"Zalán Vancsa","10/27/2004 (18 years old)","AM (RL), ST (C)","Lommel SK","Belgian Challenger Pro League","HUN","Yes","1/31/2022","6/30/2024","$170K - $1.7M","Right","Strong","Very Strong","5'9""","154 lbs","50","4",100,131,10,11,13,12,12,10,7,10,5,4,10,7,4,12,14,13,8,9,8,10,12,9,2,11,8,9,11,8,13,13,11,6,14,13,8,5,10,10,1,12,10,9,13,8,5,5,10,12,17,4,2,1,3,1,3,2,3,2,3,3
"7449",38047960,"Tamás Kiss","11/24/2000 (22 years old)","AM (RLC)","Puskás Akadémia","Hungarian Division I","HUN","Yes","7/1/2018","6/30/2026","$95K - $950K","Right","Fairly Strong","Very Strong","5'6""","143 lbs","136","11",106,130,11,12,12,7,14,8,11,11,4,4,12,9,7,14,8,13,11,9,7,10,12,13,10,13,9,9,13,13,14,14,8,4,11,13,11,7,10,18,4,10,8,11,6,5,7,6,9,12,12,2,2,1,2,1,2,3,3,2,1,4
"7450",37010037,"Kenneth Otigba","8/29/1992 (30 years old)","D (C)","Vasas","Hungarian Division II","HUN","Yes","9/22/2020","6/30/2024","$170K - $500K","Right","Reasonable","Very Strong","6'2""","189 lbs","202","19",100,130,3,5,7,6,9,5,14,8,11,13,9,6,13,9,13,10,13,10,10,11,13,6,10,10,13,14,9,13,9,8,11,14,11,9,12,14,5,11,12,12,11,12,12,11,5,8,13,12,14,3,2,1,1,3,1,2,3,3,2,1
"7451",2000098555,"Alex Moussounda","10/10/2000 (22 years old)","D (C), DM","Aris Limassol","Cypriot First Division","GAB","No","8/6/2021","5/31/2024","$45K - $475K","Right Only","Weak","Very Strong","6'0""","171 lbs","37","-",95,131,8,9,6,8,12,10,12,9,5,8,12,6,14,10,15,12,11,9,12,12,10,5,12,10,12,10,7,12,12,12,11,12,14,12,7,6,16,10,11,13,9,11,15,4,11,3,20,9,14,3,1,2,1,2,1,3,1,3,3,3
"7452",38001846,"Tamás Kádár","3/14/1990 (33 years old)","D (LC), WB (L)","Paks","Hungarian Division I","HUN","Yes","6/30/2022","6/30/2024","$28K - $300K","Left Only","Very Strong","Weak","6'2""","185 lbs","280","3",107,130,5,11,10,5,12,5,13,9,13,11,13,8,13,11,14,12,17,12,10,12,14,10,12,8,13,13,12,14,8,9,14,14,10,9,13,14,10,15,8,10,12,10,12,10,9,5,10,10,12,3,3,2,3,3,1,1,1,3,1,2
"7453",28019755,"Balázs Megyeri","3/31/1990 (33 years old)","GK","Debrecen","Hungarian Division I","HUN","Yes","7/29/2022","6/30/2024","$30K - $325K","Right","Weak","Very Strong","6'2""","196 lbs","195","-",118,130,4,2,3,1,8,6,3,3,2,1,9,2,2,9,12,12,14,9,12,11,13,1,14,1,12,12,10,10,11,10,12,14,11,10,10,12,14,14,13,15,12,13,12,12,6,3,13,15,16,13,10,16,10,13,12,14,6,10,12,12
"7454",38034947,"Martin Ádám","11/6/1994 (28 years old)","AM (C), ST (C)","Ulsan","Hana 1Q K LEAGUE 1","HUN","Yes","7/11/2022","12/31/2024","$60K - $600K","Left","Very Strong","Reasonable","6'3""","200 lbs","267","92",129,129,6,8,10,13,13,9,16,13,4,8,11,15,8,14,11,12,13,14,13,14,12,7,12,13,9,12,13,12,9,8,12,16,10,9,12,17,12,10,12,12,10,8,8,8,9,5,8,11,8,3,1,4,4,2,3,3,3,3,3,3
"7455",2000191908,"Michael Okeke","10/16/2005 (17 years old)","M (C)","Man City","English Premier Division","HUN","Yes","7/1/2022","6/30/2024","$220K - $2.2M","Right","Fairly Strong","Very Strong","6'0""","156 lbs","-","-",74,128,8,8,12,7,15,5,8,12,4,10,14,4,9,13,13,11,6,9,10,11,10,7,1,10,7,9,6,9,9,14,9,11,13,10,5,5,13,20,11,12,10,13,5,16,6,5,11,10,18,3,3,1,3,3,4,3,1,2,1,1
"7456",2000228178,"Áron Yaakobishvili","3/6/2006 (17 years old)","GK","Barcelona","Spanish First Division","HUN","Yes","6/1/2022","6/30/2025","$230K - $2.3M","Right","Reasonable","Very Strong","6'1""","156 lbs","-","-",85,128,3,2,1,3,10,6,7,3,3,1,10,6,3,7,11,9,11,9,9,10,14,11,9,2,10,8,10,8,11,13,10,12,14,9,8,9,2,14,12,14,14,12,6,14,8,8,14,12,14,8,11,12,11,10,9,13,5,9,9,11
"7457",38003943,"Máté Pátkai","3/6/1988 (35 years old)","DM, M (C)","Vasas","Hungarian Division II","HUN","Yes","9/23/2020","6/30/2024","$1.5K - $16K","Right","Reasonable","Very Strong","5'8""","154 lbs","397","60",94,128,5,10,12,10,13,7,12,11,4,11,13,7,11,12,13,10,13,12,11,11,16,8,12,12,13,14,9,13,9,11,10,6,12,8,10,8,10,11,11,18,17,15,12,14,15,6,15,8,18,3,1,1,2,1,2,3,1,2,2,3
"7458",38041617,"Dániel Gazdag","3/2/1996 (27 years old)","M/AM (C), ST (C)","Philadelphia","Major League Soccer","HUN","Yes","1/4/2023","12/31/2025","$7.6M - $9.2M","Right","Reasonable","Very Strong","5'10""","167 lbs","265","58",127,127,13,11,14,13,14,12,7,13,10,7,15,18,8,15,8,12,7,14,11,12,14,17,10,12,7,10,14,12,11,13,13,9,16,13,14,10,11,17,7,11,12,13,12,15,11,4,14,12,9,2,3,3,2,1,3,2,1,2,1,2
"7459",38059112,"Áron Csongvai","10/31/2000 (22 years old)","D (C), DM, M (C)","Fehérvár","Hungarian Division I","HUN","Yes","2/14/2023","6/30/2026","$180K - $1.8M","Right","Reasonable","Very Strong","6'1""","171 lbs","141","18",107,127,6,8,11,9,12,12,11,8,5,11,12,10,12,12,9,12,12,11,12,12,13,5,14,12,13,13,8,12,10,12,11,12,13,12,12,10,18,10,12,13,12,15,6,12,7,4,13,11,12,2,3,3,3,1,3,1,3,3,1,3
